entity_id,state,last_changed
sensor.emma_total_energy_consumption,765.12,2025-10-10T14:18:26.038Z
sensor.emma_total_energy_consumption,765.13,2025-10-10T14:19:26.034Z
sensor.emma_total_energy_consumption,765.14,2025-10-10T14:19:56.024Z
sensor.emma_total_energy_consumption,765.15,2025-10-10T14:20:56.045Z
sensor.emma_total_energy_consumption,765.16,2025-10-10T14:21:56.056Z
sensor.emma_total_energy_consumption,765.17,2025-10-10T14:22:56.039Z
sensor.emma_total_energy_consumption,765.18,2025-10-10T14:23:26.032Z
sensor.emma_total_energy_consumption,765.19,2025-10-10T14:24:26.035Z
sensor.emma_total_energy_consumption,765.2,2025-10-10T14:25:26.041Z
sensor.emma_total_energy_consumption,765.21,2025-10-10T14:26:26.067Z
sensor.emma_total_energy_consumption,765.22,2025-10-10T14:26:56.036Z
sensor.emma_total_energy_consumption,765.23,2025-10-10T14:27:56.043Z
sensor.emma_total_energy_consumption,765.24,2025-10-10T14:28:56.049Z
sensor.emma_total_energy_consumption,765.25,2025-10-10T14:29:26.038Z
sensor.emma_total_energy_consumption,765.26,2025-10-10T14:30:26.033Z
sensor.emma_total_energy_consumption,765.27,2025-10-10T14:30:56.043Z
sensor.emma_total_energy_consumption,765.28,2025-10-10T14:32:56.038Z
sensor.emma_total_energy_consumption,765.29,2025-10-10T14:33:26.049Z
sensor.emma_total_energy_consumption,765.31,2025-10-10T14:34:26.033Z
sensor.emma_total_energy_consumption,765.32,2025-10-10T14:35:26.188Z
sensor.emma_total_energy_consumption,765.33,2025-10-10T14:36:26.050Z
sensor.emma_total_energy_consumption,765.34,2025-10-10T14:36:56.047Z
sensor.emma_total_energy_consumption,765.35,2025-10-10T14:37:56.062Z
sensor.emma_total_energy_consumption,765.36,2025-10-10T14:38:26.054Z
sensor.emma_total_energy_consumption,765.37,2025-10-10T14:39:26.033Z
sensor.emma_total_energy_consumption,765.38,2025-10-10T14:39:56.055Z
sensor.emma_total_energy_consumption,765.39,2025-10-10T14:40:56.044Z
sensor.emma_total_energy_consumption,765.4,2025-10-10T14:41:56.036Z
sensor.emma_total_energy_consumption,765.41,2025-10-10T14:42:56.078Z
sensor.emma_total_energy_consumption,765.42,2025-10-10T14:43:26.032Z
sensor.emma_total_energy_consumption,765.43,2025-10-10T14:44:26.038Z
sensor.emma_total_energy_consumption,765.44,2025-10-10T14:45:26.035Z
sensor.emma_total_energy_consumption,765.45,2025-10-10T14:45:56.087Z
sensor.emma_total_energy_consumption,765.46,2025-10-10T14:46:56.048Z
sensor.emma_total_energy_consumption,765.47,2025-10-10T14:47:56.047Z
sensor.emma_total_energy_consumption,765.48,2025-10-10T14:48:56.051Z
sensor.emma_total_energy_consumption,765.49,2025-10-10T14:49:26.042Z
sensor.emma_total_energy_consumption,765.5,2025-10-10T14:50:26.048Z
sensor.emma_total_energy_consumption,765.51,2025-10-10T14:51:26.037Z
sensor.emma_total_energy_consumption,765.52,2025-10-10T14:52:26.044Z
sensor.emma_total_energy_consumption,765.53,2025-10-10T14:52:56.269Z
sensor.emma_total_energy_consumption,765.54,2025-10-10T14:53:26.029Z
sensor.emma_total_energy_consumption,765.55,2025-10-10T14:53:56.064Z
sensor.emma_total_energy_consumption,765.56,2025-10-10T14:54:56.037Z
sensor.emma_total_energy_consumption,765.57,2025-10-10T14:55:56.046Z
sensor.emma_total_energy_consumption,765.58,2025-10-10T14:56:26.034Z
sensor.emma_total_energy_consumption,765.59,2025-10-10T14:57:26.057Z
sensor.emma_total_energy_consumption,765.6,2025-10-10T14:58:26.045Z
sensor.emma_total_energy_consumption,765.61,2025-10-10T14:59:26.077Z
sensor.emma_total_energy_consumption,765.62,2025-10-10T15:00:26.053Z
sensor.emma_total_energy_consumption,765.63,2025-10-10T15:01:26.058Z
sensor.emma_total_energy_consumption,765.64,2025-10-10T15:01:56.029Z
sensor.emma_total_energy_consumption,765.65,2025-10-10T15:02:56.051Z
sensor.emma_total_energy_consumption,765.66,2025-10-10T15:03:26.037Z
sensor.emma_total_energy_consumption,765.67,2025-10-10T15:04:26.064Z
sensor.emma_total_energy_consumption,765.68,2025-10-10T15:04:56.055Z
sensor.emma_total_energy_consumption,765.69,2025-10-10T15:05:56.043Z
sensor.emma_total_energy_consumption,765.7,2025-10-10T15:06:26.040Z
sensor.emma_total_energy_consumption,765.71,2025-10-10T15:07:26.057Z
sensor.emma_total_energy_consumption,765.73,2025-10-10T15:07:56.027Z
sensor.emma_total_energy_consumption,765.74,2025-10-10T15:08:56.035Z
sensor.emma_total_energy_consumption,765.75,2025-10-10T15:09:56.048Z
sensor.emma_total_energy_consumption,765.76,2025-10-10T15:10:26.040Z
sensor.emma_total_energy_consumption,unknown,2025-10-10T15:11:46.347Z
sensor.emma_total_energy_consumption,765.78,2025-10-10T15:11:56.491Z
sensor.emma_total_energy_consumption,765.79,2025-10-10T15:12:56.079Z
sensor.emma_total_energy_consumption,765.8,2025-10-10T15:13:56.110Z
sensor.emma_total_energy_consumption,765.81,2025-10-10T15:14:56.091Z
sensor.emma_total_energy_consumption,765.82,2025-10-10T15:15:56.099Z
sensor.emma_total_energy_consumption,765.83,2025-10-10T15:16:56.307Z
sensor.emma_total_energy_consumption,765.84,2025-10-10T15:17:56.083Z
sensor.emma_total_energy_consumption,765.85,2025-10-10T15:18:56.099Z
sensor.emma_total_energy_consumption,765.86,2025-10-10T15:19:26.079Z
sensor.emma_total_energy_consumption,765.87,2025-10-10T15:20:56.097Z
sensor.emma_total_energy_consumption,765.88,2025-10-10T15:21:56.344Z
sensor.emma_total_energy_consumption,765.89,2025-10-10T15:22:56.097Z
sensor.emma_total_energy_consumption,765.9,2025-10-10T15:24:26.087Z
sensor.emma_total_energy_consumption,765.91,2025-10-10T15:25:26.120Z
sensor.emma_total_energy_consumption,765.92,2025-10-10T15:25:56.098Z
sensor.emma_total_energy_consumption,765.93,2025-10-10T15:26:26.077Z
sensor.emma_total_energy_consumption,765.94,2025-10-10T15:28:26.086Z
sensor.emma_total_energy_consumption,765.95,2025-10-10T15:29:26.087Z
sensor.emma_total_energy_consumption,765.96,2025-10-10T15:30:26.097Z
sensor.emma_total_energy_consumption,765.97,2025-10-10T15:31:26.088Z
sensor.emma_total_energy_consumption,765.98,2025-10-10T15:32:26.068Z
sensor.emma_total_energy_consumption,765.99,2025-10-10T15:33:26.089Z
sensor.emma_total_energy_consumption,766.0,2025-10-10T15:34:26.111Z
sensor.emma_total_energy_consumption,766.01,2025-10-10T15:35:26.087Z
sensor.emma_total_energy_consumption,766.02,2025-10-10T15:36:26.088Z
sensor.emma_total_energy_consumption,766.04,2025-10-10T15:37:26.098Z
sensor.emma_total_energy_consumption,766.05,2025-10-10T15:38:26.094Z
sensor.emma_total_energy_consumption,766.06,2025-10-10T15:39:26.072Z
sensor.emma_total_energy_consumption,766.07,2025-10-10T15:40:26.092Z
sensor.emma_total_energy_consumption,766.08,2025-10-10T15:41:26.332Z
sensor.emma_total_energy_consumption,766.09,2025-10-10T15:42:26.073Z
sensor.emma_total_energy_consumption,766.1,2025-10-10T15:43:26.091Z
sensor.emma_total_energy_consumption,766.11,2025-10-10T15:44:26.092Z
sensor.emma_total_energy_consumption,766.12,2025-10-10T15:44:56.099Z
sensor.emma_total_energy_consumption,766.13,2025-10-10T15:45:56.077Z
sensor.emma_total_energy_consumption,766.14,2025-10-10T15:46:56.093Z
sensor.emma_total_energy_consumption,766.15,2025-10-10T15:47:26.091Z
sensor.emma_total_energy_consumption,766.16,2025-10-10T15:48:26.103Z
sensor.emma_total_energy_consumption,766.17,2025-10-10T15:49:26.103Z
sensor.emma_total_energy_consumption,766.18,2025-10-10T15:50:26.087Z
sensor.emma_total_energy_consumption,766.19,2025-10-10T15:51:26.106Z
sensor.emma_total_energy_consumption,766.2,2025-10-10T15:52:26.080Z
sensor.emma_total_energy_consumption,766.21,2025-10-10T15:53:26.090Z
sensor.emma_total_energy_consumption,766.22,2025-10-10T15:54:26.103Z
sensor.emma_total_energy_consumption,766.23,2025-10-10T15:54:56.078Z
sensor.emma_total_energy_consumption,766.24,2025-10-10T15:55:56.082Z
sensor.emma_total_energy_consumption,766.25,2025-10-10T15:56:26.108Z
sensor.emma_total_energy_consumption,766.26,2025-10-10T15:57:26.094Z
sensor.emma_total_energy_consumption,766.27,2025-10-10T15:58:26.147Z
sensor.emma_total_energy_consumption,766.28,2025-10-10T15:59:26.088Z
sensor.emma_total_energy_consumption,766.29,2025-10-10T16:00:26.102Z
sensor.emma_total_energy_consumption,766.3,2025-10-10T16:01:26.083Z
sensor.emma_total_energy_consumption,766.31,2025-10-10T16:01:56.082Z
sensor.emma_total_energy_consumption,766.32,2025-10-10T16:02:56.100Z
sensor.emma_total_energy_consumption,766.33,2025-10-10T16:03:56.098Z
sensor.emma_total_energy_consumption,766.34,2025-10-10T16:05:56.088Z
sensor.emma_total_energy_consumption,766.35,2025-10-10T16:06:56.085Z
sensor.emma_total_energy_consumption,766.36,2025-10-10T16:07:56.104Z
sensor.emma_total_energy_consumption,766.37,2025-10-10T16:08:26.095Z
sensor.emma_total_energy_consumption,766.4,2025-10-10T16:08:56.094Z
sensor.emma_total_energy_consumption,766.43,2025-10-10T16:09:26.089Z
sensor.emma_total_energy_consumption,766.46,2025-10-10T16:09:56.086Z
sensor.emma_total_energy_consumption,766.5,2025-10-10T16:10:26.081Z
sensor.emma_total_energy_consumption,766.53,2025-10-10T16:10:56.087Z
sensor.emma_total_energy_consumption,766.56,2025-10-10T16:11:26.083Z
sensor.emma_total_energy_consumption,766.59,2025-10-10T16:11:56.075Z
sensor.emma_total_energy_consumption,766.62,2025-10-10T16:12:26.092Z
sensor.emma_total_energy_consumption,766.65,2025-10-10T16:12:56.074Z
sensor.emma_total_energy_consumption,766.67,2025-10-10T16:13:26.092Z
sensor.emma_total_energy_consumption,766.7,2025-10-10T16:13:56.092Z
sensor.emma_total_energy_consumption,766.73,2025-10-10T16:14:26.310Z
sensor.emma_total_energy_consumption,766.76,2025-10-10T16:14:56.093Z
sensor.emma_total_energy_consumption,766.78,2025-10-10T16:15:26.095Z
sensor.emma_total_energy_consumption,766.82,2025-10-10T16:15:56.097Z
sensor.emma_total_energy_consumption,766.84,2025-10-10T16:16:26.097Z
sensor.emma_total_energy_consumption,766.85,2025-10-10T16:16:56.098Z
sensor.emma_total_energy_consumption,766.86,2025-10-10T16:17:56.079Z
sensor.emma_total_energy_consumption,766.87,2025-10-10T16:18:26.074Z
sensor.emma_total_energy_consumption,766.88,2025-10-10T16:19:26.091Z
sensor.emma_total_energy_consumption,766.89,2025-10-10T16:20:26.089Z
sensor.emma_total_energy_consumption,766.91,2025-10-10T16:21:26.082Z
sensor.emma_total_energy_consumption,766.92,2025-10-10T16:22:26.082Z
sensor.emma_total_energy_consumption,766.93,2025-10-10T16:22:56.529Z
sensor.emma_total_energy_consumption,766.94,2025-10-10T16:23:56.135Z
sensor.emma_total_energy_consumption,766.95,2025-10-10T16:24:56.088Z
sensor.emma_total_energy_consumption,766.96,2025-10-10T16:25:56.084Z
sensor.emma_total_energy_consumption,unknown,2025-10-10T16:27:20.515Z
sensor.emma_total_energy_consumption,766.98,2025-10-10T16:27:30.735Z
sensor.emma_total_energy_consumption,766.99,2025-10-10T16:28:30.835Z
sensor.emma_total_energy_consumption,767.0,2025-10-10T16:29:30.819Z
sensor.emma_total_energy_consumption,767.01,2025-10-10T16:30:00.844Z
sensor.emma_total_energy_consumption,767.02,2025-10-10T16:31:00.835Z
sensor.emma_total_energy_consumption,767.03,2025-10-10T16:32:00.833Z
sensor.emma_total_energy_consumption,767.04,2025-10-10T16:32:30.847Z
sensor.emma_total_energy_consumption,767.05,2025-10-10T16:33:30.837Z
sensor.emma_total_energy_consumption,767.06,2025-10-10T16:34:30.839Z
sensor.emma_total_energy_consumption,767.07,2025-10-10T16:35:30.834Z
sensor.emma_total_energy_consumption,767.08,2025-10-10T16:36:30.832Z
sensor.emma_total_energy_consumption,767.09,2025-10-10T16:38:30.851Z
sensor.emma_total_energy_consumption,767.1,2025-10-10T16:39:30.836Z
sensor.emma_total_energy_consumption,767.11,2025-10-10T16:40:00.864Z
sensor.emma_total_energy_consumption,767.12,2025-10-10T16:40:30.834Z
sensor.emma_total_energy_consumption,767.13,2025-10-10T16:41:00.844Z
sensor.emma_total_energy_consumption,767.14,2025-10-10T16:42:00.847Z
sensor.emma_total_energy_consumption,767.15,2025-10-10T16:42:30.842Z
sensor.emma_total_energy_consumption,767.18,2025-10-10T16:43:00.881Z
sensor.emma_total_energy_consumption,767.21,2025-10-10T16:43:30.841Z
sensor.emma_total_energy_consumption,767.24,2025-10-10T16:44:00.835Z
sensor.emma_total_energy_consumption,767.28,2025-10-10T16:44:30.850Z
sensor.emma_total_energy_consumption,767.31,2025-10-10T16:45:00.827Z
sensor.emma_total_energy_consumption,767.34,2025-10-10T16:45:30.841Z
sensor.emma_total_energy_consumption,767.37,2025-10-10T16:46:00.835Z
sensor.emma_total_energy_consumption,767.4,2025-10-10T16:46:30.962Z
sensor.emma_total_energy_consumption,767.43,2025-10-10T16:47:00.830Z
sensor.emma_total_energy_consumption,767.46,2025-10-10T16:47:30.833Z
sensor.emma_total_energy_consumption,767.49,2025-10-10T16:48:00.834Z
sensor.emma_total_energy_consumption,767.52,2025-10-10T16:48:30.913Z
sensor.emma_total_energy_consumption,767.55,2025-10-10T16:49:00.836Z
sensor.emma_total_energy_consumption,767.57,2025-10-10T16:49:30.840Z
sensor.emma_total_energy_consumption,767.58,2025-10-10T16:50:00.845Z
sensor.emma_total_energy_consumption,767.62,2025-10-10T16:50:30.835Z
sensor.emma_total_energy_consumption,767.64,2025-10-10T16:51:00.828Z
sensor.emma_total_energy_consumption,767.66,2025-10-10T16:51:30.847Z
sensor.emma_total_energy_consumption,767.67,2025-10-10T16:52:00.830Z
sensor.emma_total_energy_consumption,767.7,2025-10-10T16:52:30.849Z
sensor.emma_total_energy_consumption,767.71,2025-10-10T16:53:00.847Z
sensor.emma_total_energy_consumption,767.72,2025-10-10T16:53:30.841Z
sensor.emma_total_energy_consumption,767.74,2025-10-10T16:54:00.836Z
sensor.emma_total_energy_consumption,767.75,2025-10-10T16:54:30.846Z
sensor.emma_total_energy_consumption,767.78,2025-10-10T16:55:00.838Z
sensor.emma_total_energy_consumption,767.81,2025-10-10T16:55:30.840Z
sensor.emma_total_energy_consumption,767.82,2025-10-10T16:56:00.868Z
sensor.emma_total_energy_consumption,767.85,2025-10-10T16:57:00.862Z
sensor.emma_total_energy_consumption,767.88,2025-10-10T16:57:30.841Z
sensor.emma_total_energy_consumption,767.91,2025-10-10T16:58:00.889Z
sensor.emma_total_energy_consumption,767.94,2025-10-10T16:58:30.841Z
sensor.emma_total_energy_consumption,767.95,2025-10-10T16:59:00.823Z
sensor.emma_total_energy_consumption,767.99,2025-10-10T16:59:30.826Z
sensor.emma_total_energy_consumption,768.06,2025-10-10T17:00:00.838Z
sensor.emma_total_energy_consumption,768.13,2025-10-10T17:00:30.836Z
sensor.emma_total_energy_consumption,768.18,2025-10-10T17:01:00.861Z
sensor.emma_total_energy_consumption,768.23,2025-10-10T17:01:30.837Z
sensor.emma_total_energy_consumption,768.26,2025-10-10T17:02:00.850Z
sensor.emma_total_energy_consumption,768.3,2025-10-10T17:02:30.838Z
sensor.emma_total_energy_consumption,768.33,2025-10-10T17:03:00.828Z
sensor.emma_total_energy_consumption,768.37,2025-10-10T17:03:30.842Z
sensor.emma_total_energy_consumption,768.4,2025-10-10T17:04:00.838Z
sensor.emma_total_energy_consumption,768.44,2025-10-10T17:04:30.855Z
sensor.emma_total_energy_consumption,768.47,2025-10-10T17:05:00.843Z
sensor.emma_total_energy_consumption,768.5,2025-10-10T17:05:30.844Z
sensor.emma_total_energy_consumption,768.53,2025-10-10T17:06:00.851Z
sensor.emma_total_energy_consumption,768.56,2025-10-10T17:06:30.839Z
sensor.emma_total_energy_consumption,768.6,2025-10-10T17:07:00.834Z
sensor.emma_total_energy_consumption,768.62,2025-10-10T17:07:30.835Z
sensor.emma_total_energy_consumption,768.65,2025-10-10T17:08:00.825Z
sensor.emma_total_energy_consumption,768.68,2025-10-10T17:08:30.850Z
sensor.emma_total_energy_consumption,768.71,2025-10-10T17:09:00.830Z
sensor.emma_total_energy_consumption,768.74,2025-10-10T17:09:30.846Z
sensor.emma_total_energy_consumption,768.78,2025-10-10T17:10:00.830Z
sensor.emma_total_energy_consumption,768.81,2025-10-10T17:10:30.847Z
sensor.emma_total_energy_consumption,768.83,2025-10-10T17:11:00.854Z
sensor.emma_total_energy_consumption,768.84,2025-10-10T17:11:30.829Z
sensor.emma_total_energy_consumption,768.85,2025-10-10T17:12:30.829Z
sensor.emma_total_energy_consumption,768.86,2025-10-10T17:13:00.825Z
sensor.emma_total_energy_consumption,768.87,2025-10-10T17:14:00.864Z
sensor.emma_total_energy_consumption,768.88,2025-10-10T17:15:00.842Z
sensor.emma_total_energy_consumption,768.89,2025-10-10T17:15:30.843Z
sensor.emma_total_energy_consumption,768.9,2025-10-10T17:16:30.823Z
sensor.emma_total_energy_consumption,768.91,2025-10-10T17:17:00.869Z
sensor.emma_total_energy_consumption,768.92,2025-10-10T17:18:00.839Z
sensor.emma_total_energy_consumption,768.93,2025-10-10T17:18:30.839Z
sensor.emma_total_energy_consumption,768.94,2025-10-10T17:19:30.833Z
sensor.emma_total_energy_consumption,768.95,2025-10-10T17:20:00.833Z
sensor.emma_total_energy_consumption,768.96,2025-10-10T17:21:00.825Z
sensor.emma_total_energy_consumption,768.97,2025-10-10T17:22:00.833Z
sensor.emma_total_energy_consumption,768.98,2025-10-10T17:22:30.861Z
sensor.emma_total_energy_consumption,769.0,2025-10-10T17:23:00.832Z
sensor.emma_total_energy_consumption,769.01,2025-10-10T17:24:00.854Z
sensor.emma_total_energy_consumption,769.02,2025-10-10T17:24:30.853Z
sensor.emma_total_energy_consumption,769.03,2025-10-10T17:25:30.925Z
sensor.emma_total_energy_consumption,769.04,2025-10-10T17:26:00.859Z
sensor.emma_total_energy_consumption,769.05,2025-10-10T17:26:30.871Z
sensor.emma_total_energy_consumption,769.06,2025-10-10T17:27:30.834Z
sensor.emma_total_energy_consumption,769.07,2025-10-10T17:28:00.833Z
sensor.emma_total_energy_consumption,769.08,2025-10-10T17:28:30.844Z
sensor.emma_total_energy_consumption,769.09,2025-10-10T17:29:30.846Z
sensor.emma_total_energy_consumption,769.1,2025-10-10T17:30:00.955Z
sensor.emma_total_energy_consumption,769.11,2025-10-10T17:31:00.843Z
sensor.emma_total_energy_consumption,769.12,2025-10-10T17:31:30.825Z
sensor.emma_total_energy_consumption,769.13,2025-10-10T17:32:30.849Z
sensor.emma_total_energy_consumption,769.14,2025-10-10T17:33:30.837Z
sensor.emma_total_energy_consumption,769.15,2025-10-10T17:34:00.844Z
sensor.emma_total_energy_consumption,769.16,2025-10-10T17:35:00.845Z
sensor.emma_total_energy_consumption,769.17,2025-10-10T17:36:00.846Z
sensor.emma_total_energy_consumption,769.18,2025-10-10T17:36:30.847Z
sensor.emma_total_energy_consumption,769.19,2025-10-10T17:37:30.845Z
sensor.emma_total_energy_consumption,769.2,2025-10-10T17:38:00.843Z
sensor.emma_total_energy_consumption,769.21,2025-10-10T17:39:00.825Z
sensor.emma_total_energy_consumption,769.22,2025-10-10T17:40:00.865Z
sensor.emma_total_energy_consumption,769.23,2025-10-10T17:41:00.833Z
sensor.emma_total_energy_consumption,769.24,2025-10-10T17:42:00.861Z
sensor.emma_total_energy_consumption,769.25,2025-10-10T17:43:00.847Z
sensor.emma_total_energy_consumption,769.26,2025-10-10T17:44:00.836Z
sensor.emma_total_energy_consumption,769.27,2025-10-10T17:44:30.854Z
sensor.emma_total_energy_consumption,769.28,2025-10-10T17:45:30.829Z
sensor.emma_total_energy_consumption,769.29,2025-10-10T17:46:30.839Z
sensor.emma_total_energy_consumption,769.3,2025-10-10T17:47:30.828Z
sensor.emma_total_energy_consumption,769.31,2025-10-10T17:49:30.839Z
sensor.emma_total_energy_consumption,769.32,2025-10-10T17:50:30.839Z
sensor.emma_total_energy_consumption,769.33,2025-10-10T17:51:30.830Z
sensor.emma_total_energy_consumption,769.34,2025-10-10T17:52:00.831Z
sensor.emma_total_energy_consumption,769.35,2025-10-10T17:53:00.840Z
sensor.emma_total_energy_consumption,769.36,2025-10-10T17:53:30.859Z
sensor.emma_total_energy_consumption,769.37,2025-10-10T17:54:30.846Z
sensor.emma_total_energy_consumption,769.38,2025-10-10T17:55:30.822Z
sensor.emma_total_energy_consumption,769.39,2025-10-10T17:56:30.843Z
sensor.emma_total_energy_consumption,769.4,2025-10-10T17:57:00.824Z
sensor.emma_total_energy_consumption,769.41,2025-10-10T17:58:00.841Z
sensor.emma_total_energy_consumption,769.42,2025-10-10T17:59:00.830Z
sensor.emma_total_energy_consumption,769.43,2025-10-10T18:00:00.828Z
sensor.emma_total_energy_consumption,769.44,2025-10-10T18:01:00.849Z
sensor.emma_total_energy_consumption,769.45,2025-10-10T18:01:30.831Z
sensor.emma_total_energy_consumption,769.46,2025-10-10T18:02:30.842Z
sensor.emma_total_energy_consumption,769.47,2025-10-10T18:03:00.828Z
sensor.emma_total_energy_consumption,769.48,2025-10-10T18:04:00.836Z
sensor.emma_total_energy_consumption,769.49,2025-10-10T18:05:00.844Z
sensor.emma_total_energy_consumption,769.5,2025-10-10T18:05:30.843Z
sensor.emma_total_energy_consumption,769.51,2025-10-10T18:06:30.838Z
sensor.emma_total_energy_consumption,769.52,2025-10-10T18:07:30.837Z
sensor.emma_total_energy_consumption,769.53,2025-10-10T18:08:30.850Z
sensor.emma_total_energy_consumption,769.54,2025-10-10T18:09:00.825Z
sensor.emma_total_energy_consumption,769.55,2025-10-10T18:10:00.831Z
sensor.emma_total_energy_consumption,769.56,2025-10-10T18:11:00.823Z
sensor.emma_total_energy_consumption,769.57,2025-10-10T18:12:00.849Z
sensor.emma_total_energy_consumption,769.58,2025-10-10T18:12:30.828Z
sensor.emma_total_energy_consumption,769.59,2025-10-10T18:13:30.835Z
sensor.emma_total_energy_consumption,769.6,2025-10-10T18:14:30.838Z
sensor.emma_total_energy_consumption,769.61,2025-10-10T18:15:30.838Z
sensor.emma_total_energy_consumption,769.62,2025-10-10T18:16:30.862Z
sensor.emma_total_energy_consumption,769.64,2025-10-10T18:17:30.839Z
sensor.emma_total_energy_consumption,769.65,2025-10-10T18:18:30.846Z
sensor.emma_total_energy_consumption,769.66,2025-10-10T18:19:00.838Z
sensor.emma_total_energy_consumption,769.67,2025-10-10T18:20:00.840Z
sensor.emma_total_energy_consumption,769.68,2025-10-10T18:21:00.850Z
sensor.emma_total_energy_consumption,769.69,2025-10-10T18:22:00.838Z
sensor.emma_total_energy_consumption,769.72,2025-10-10T18:23:00.832Z
sensor.emma_total_energy_consumption,769.75,2025-10-10T18:23:30.855Z
sensor.emma_total_energy_consumption,769.78,2025-10-10T18:24:00.853Z
sensor.emma_total_energy_consumption,769.81,2025-10-10T18:24:30.832Z
sensor.emma_total_energy_consumption,769.84,2025-10-10T18:25:00.835Z
sensor.emma_total_energy_consumption,769.87,2025-10-10T18:25:30.835Z
sensor.emma_total_energy_consumption,769.9,2025-10-10T18:26:00.829Z
sensor.emma_total_energy_consumption,769.93,2025-10-10T18:26:30.858Z
sensor.emma_total_energy_consumption,769.97,2025-10-10T18:27:00.836Z
sensor.emma_total_energy_consumption,770.0,2025-10-10T18:27:30.847Z
sensor.emma_total_energy_consumption,770.03,2025-10-10T18:28:00.856Z
sensor.emma_total_energy_consumption,770.06,2025-10-10T18:28:30.840Z
sensor.emma_total_energy_consumption,770.09,2025-10-10T18:29:00.827Z
sensor.emma_total_energy_consumption,770.12,2025-10-10T18:29:30.834Z
sensor.emma_total_energy_consumption,770.13,2025-10-10T18:31:00.851Z
sensor.emma_total_energy_consumption,770.14,2025-10-10T18:31:30.831Z
sensor.emma_total_energy_consumption,770.15,2025-10-10T18:32:30.835Z
sensor.emma_total_energy_consumption,770.16,2025-10-10T18:33:30.840Z
sensor.emma_total_energy_consumption,770.17,2025-10-10T18:34:00.834Z
sensor.emma_total_energy_consumption,770.18,2025-10-10T18:35:00.861Z
sensor.emma_total_energy_consumption,770.19,2025-10-10T18:35:30.842Z
sensor.emma_total_energy_consumption,770.2,2025-10-10T18:36:00.844Z
sensor.emma_total_energy_consumption,770.21,2025-10-10T18:36:30.847Z
sensor.emma_total_energy_consumption,770.22,2025-10-10T18:37:30.834Z
sensor.emma_total_energy_consumption,770.23,2025-10-10T18:38:00.842Z
sensor.emma_total_energy_consumption,770.24,2025-10-10T18:39:00.846Z
sensor.emma_total_energy_consumption,770.25,2025-10-10T18:39:30.832Z
sensor.emma_total_energy_consumption,770.26,2025-10-10T18:40:30.831Z
sensor.emma_total_energy_consumption,770.27,2025-10-10T18:41:00.821Z
sensor.emma_total_energy_consumption,770.28,2025-10-10T18:41:30.832Z
sensor.emma_total_energy_consumption,770.29,2025-10-10T18:42:30.827Z
sensor.emma_total_energy_consumption,770.3,2025-10-10T18:43:30.853Z
sensor.emma_total_energy_consumption,770.31,2025-10-10T18:44:00.836Z
sensor.emma_total_energy_consumption,770.32,2025-10-10T18:44:30.822Z
sensor.emma_total_energy_consumption,770.33,2025-10-10T18:45:30.826Z
sensor.emma_total_energy_consumption,770.34,2025-10-10T18:46:00.850Z
sensor.emma_total_energy_consumption,770.35,2025-10-10T18:46:30.891Z
sensor.emma_total_energy_consumption,770.36,2025-10-10T18:47:30.845Z
sensor.emma_total_energy_consumption,770.37,2025-10-10T18:48:00.832Z
sensor.emma_total_energy_consumption,770.38,2025-10-10T18:49:00.831Z
sensor.emma_total_energy_consumption,770.39,2025-10-10T18:49:30.832Z
sensor.emma_total_energy_consumption,770.4,2025-10-10T18:50:00.845Z
sensor.emma_total_energy_consumption,770.41,2025-10-10T18:50:30.842Z
sensor.emma_total_energy_consumption,770.42,2025-10-10T18:51:30.845Z
sensor.emma_total_energy_consumption,770.43,2025-10-10T18:52:00.846Z
sensor.emma_total_energy_consumption,770.44,2025-10-10T18:53:00.836Z
sensor.emma_total_energy_consumption,770.45,2025-10-10T18:53:30.840Z
sensor.emma_total_energy_consumption,770.46,2025-10-10T18:54:30.825Z
sensor.emma_total_energy_consumption,770.47,2025-10-10T18:55:00.837Z
sensor.emma_total_energy_consumption,770.48,2025-10-10T18:56:00.858Z
sensor.emma_total_energy_consumption,770.49,2025-10-10T18:57:00.844Z
sensor.emma_total_energy_consumption,770.5,2025-10-10T18:58:00.825Z
sensor.emma_total_energy_consumption,770.51,2025-10-10T18:58:30.836Z
sensor.emma_total_energy_consumption,770.52,2025-10-10T18:59:30.852Z
sensor.emma_total_energy_consumption,770.53,2025-10-10T19:00:30.856Z
sensor.emma_total_energy_consumption,770.54,2025-10-10T19:01:00.829Z
sensor.emma_total_energy_consumption,770.55,2025-10-10T19:02:31.055Z
sensor.emma_total_energy_consumption,770.56,2025-10-10T19:03:30.830Z
sensor.emma_total_energy_consumption,770.57,2025-10-10T19:04:30.830Z
sensor.emma_total_energy_consumption,770.58,2025-10-10T19:05:00.830Z
sensor.emma_total_energy_consumption,770.59,2025-10-10T19:05:30.849Z
sensor.emma_total_energy_consumption,770.6,2025-10-10T19:06:00.848Z
sensor.emma_total_energy_consumption,770.61,2025-10-10T19:07:00.829Z
sensor.emma_total_energy_consumption,770.62,2025-10-10T19:07:30.834Z
sensor.emma_total_energy_consumption,770.63,2025-10-10T19:08:30.829Z
sensor.emma_total_energy_consumption,770.64,2025-10-10T19:09:00.850Z
sensor.emma_total_energy_consumption,770.65,2025-10-10T19:09:30.830Z
sensor.emma_total_energy_consumption,770.66,2025-10-10T19:10:30.849Z
sensor.emma_total_energy_consumption,770.67,2025-10-10T19:11:00.827Z
